sales_id,date,shop,product category,product name,quantity,price,is_returned
E-20250805-0045,08/05/2025 04:07 PM,Shop E,Skincare,Sunscreen,1,10,True
E-20250805-0046,08/05/2025 04:14 PM,Shop E,Accessories,Sunglasses,1,25,False
C-20250805-0047,08/05/2025 04:16 PM,Shop C,Souvenir,Florida Magnet,2,5,False
A-20250805-0048,08/05/2025 04:19 PM,Shop A,Clothing,Swimsuit,1,50,False
B-20250805-0049,08/05/2025 05:27 PM,Shop B,Clothing,T-Shirt,10,20,False
B-20250805-0050,08/05/2025 05:34 PM,Shop B,Footwear,Sandals,1,40,False
B-20250805-0051,08/05/2025 05:46 PM,Shop B,Clothing,Beach Shorts,1,30,False
B-20250805-0052,08/05/2025 06:30 PM,Shop B,Souvenir,Florida Magnet,1,5,False
E-20250805-0053,08/05/2025 06:48 PM,Shop E,Footwear,Sandals,2,40,False
B-20250805-0054,08/05/2025 06:57 PM,Shop B,Skincare,Sunscreen,2,10,False
C-20250805-0055,08/05/2025 06:58 PM,Shop C,Skincare,Sunscreen,1,10,False
C-20250805-0056,08/05/2025 07:01 PM,Shop C,Beverages,Bottled Water,1,2,False
E-20250806-0001,08/06/2025 08:45 AM,Shop E,Clothing,Swimsuit,1,50,False
E-20250806-0002,08/06/2025 08:48 AM,Shop E,Accessories,Sunglasses,1,25,False
B-20250806-0003,08/06/2025 09:04 AM,Shop B,Accessories,Beach Hat,2,15,False
E-20250806-0004,08/06/2025 09:48 AM,Shop E,Clothing,Beach Shorts,1,30,False
D-20250806-0005,08/06/2025 09:49 AM,Shop D,Clothing,Swimsuit,1,50,False
D-20250806-0006,08/06/2025 09:53 AM,Shop D,Accessories,Sunglasses,1,25,False
A-20250806-0007,08/06/2025 10:07 AM,Shop A,Clothing,Beach Shorts,1,30,False
C-20250806-0008,08/06/2025 10:12 AM,Shop C,Skincare,Sunscreen,1,10,False
C-20250806-0009,08/06/2025 10:22 AM,Shop C,Kids,Inflatable Ring,5,15,False
C-20250806-0010,08/06/2025 10:22 AM,Shop C,Beverages,Bottled Water,1,2,False
C-20250806-0011,08/06/2025 10:31 AM,Shop C,Accessories,Beach Hat,1,15,False
E-20250806-0012,08/06/2025 10:31 AM,Shop E,Accessories,Beach Bag,1,35,False
E-20250806-0013,08/06/2025 10:33 AM,Shop E,Accessories,Beach Hat,1,15,False
D-20250806-0014,08/06/2025 10:36 AM,Shop D,Kids,Inflatable Ring,2,15,False
D-20250806-0015,08/06/2025 10:44 AM,Shop D,Footwear,Sandals,1,40,False
B-20250806-0016,08/06/2025 11:33 AM,Shop B,Clothing,Beach Shorts,1,30,False
D-20250806-0017,08/06/2025 11:55 AM,Shop D,Skincare,Sunscreen,1,10,False
A-20250806-0018,08/06/2025 12:00 PM,Shop A,Clothing,Swimsuit,1,50,False
C-20250806-0019,08/06/2025 12:27 PM,Shop C,Accessories,Beach Bag,1,35,False
C-20250806-0020,08/06/2025 12:28 PM,Shop C,Accessories,Beach Hat,1,15,False
C-20250806-0021,08/06/2025 12:49 PM,Shop C,Accessories,Sunglasses,4,25,False
A-20250806-0022,08/06/2025 12:55 PM,Shop A,Beverages,Bottled Water,1,2,False
D-20250806-0023,08/06/2025 12:56 PM,Shop D,Accessories,Beach Hat,6,15,False
B-20250806-0024,08/06/2025 01:00 PM,Shop B,Kids,Inflatable Ring,1,15,False
A-20250806-0025,08/06/2025 01:05 PM,Shop A,Souvenir,Florida Magnet,3,5,False
C-20250806-0026,08/06/2025 01:07 PM,Shop C,Souvenir,Florida Magnet,10,5,False
D-20250806-0027,08/06/2025 01:10 PM,Shop D,Souvenir,Florida Magnet,10,5,False
A-20250806-0028,08/06/2025 01:20 PM,Shop A,Kids,Inflatable Ring,2,15,False
C-20250806-0029,08/06/2025 01:23 PM,Shop C,Clothing,Beach Shorts,1,30,False
C-20250806-0030,08/06/2025 01:27 PM,Shop C,Footwear,Sandals,1,40,False
B-20250806-0031,08/06/2025 01:35 PM,Shop B,Skincare,Sunscreen,3,10,False
C-20250806-0032,08/06/2025 01:39 PM,Shop C,Clothing,Swimsuit,2,50,False
D-20250806-0033,08/06/2025 02:04 PM,Shop D,Accessories,Sunglasses,1,25,False
A-20250806-0034,08/06/2025 02:14 PM,Shop A,Skincare,Sunscreen,1,10,False
D-20250806-0035,08/06/2025 02:14 PM,Shop D,Beverages,Bottled Water,1,2,False
E-20250806-0036,08/06/2025 02:35 PM,Shop E,Skincare,Sunscreen,1,10,False
A-20250806-0037,08/06/2025 03:05 PM,Shop A,Accessories,Beach Hat,3,15,False
A-20250806-0038,08/06/2025 03:16 PM,Shop A,Accessories,Sunglasses,2,25,False
A-20250806-0039,08/06/2025 03:19 PM,Shop A,Accessories,Beach Hat,1,15,False
D-20250806-0040,08/06/2025 03:24 PM,Shop D,Clothing,Beach Shorts,1,30,False
A-20250806-0041,08/06/2025 03:46 PM,Shop A,Clothing,T-Shirt,1,20,False
D-20250806-0042,08/06/2025 03:47 PM,Shop D,Accessories,Beach Bag,1,35,False
B-20250806-0043,08/06/2025 04:13 PM,Shop B,Beverages,Bottled Water,8,2,False
C-20250806-0044,08/06/2025 05:02 PM,Shop C,Clothing,T-Shirt,1,20,False
B-20250806-0045,08/06/2025 06:00 PM,Shop B,Clothing,T-Shirt,1,20,False
B-20250806-0046,08/06/2025 06:05 PM,Shop B,Souvenir,Florida Magnet,1,5,False
A-20250806-0047,08/06/2025 06:23 PM,Shop A,Footwear,Sandals,8,40,False
D-20250806-0048,08/06/2025 06:55 PM,Shop D,Clothing,T-Shirt,1,20,False
B-20250806-0049,08/06/2025 07:22 PM,Shop B,Footwear,Sandals,1,40,True
C-20250807-0001,08/07/2025 09:01 AM,Shop C,Clothing,T-Shirt,8,20,False
E-20250807-0002,08/07/2025 09:01 AM,Shop E,Beverages,Bottled Water,3,2,False
D-20250807-0003,08/07/2025 09:35 AM,Shop D,Clothing,Swimsuit,1,50,False
A-20250807-0004,08/07/2025 09:37 AM,Shop A,Footwear,Sandals,1,40,False
A-20250807-0005,08/07/2025 10:22 AM,Shop A,Beverages,Bottled Water,1,2,False
D-20250807-0006,08/07/2025 10:29 AM,Shop D,Beverages,Bottled Water,2,2,False
D-20250807-0007,08/07/2025 11:01 AM,Shop D,Kids,Inflatable Ring,2,15,False
C-20250807-0008,08/07/2025 11:10 AM,Shop C,Accessories,Sunglasses,1,25,False
C-20250807-0009,08/07/2025 11:12 AM,Shop C,Accessories,Beach Hat,2,15,False
B-20250807-0010,08/07/2025 11:19 AM,Shop B,Clothing,Beach Shorts,3,30,False
D-20250807-0011,08/07/2025 11:49 AM,Shop D,Footwear,Sandals,10,40,False
B-20250807-0012,08/07/2025 12:04 PM,Shop B,Clothing,Swimsuit,2,50,False
A-20250807-0013,08/07/2025 12:19 PM,Shop A,Skincare,Sunscreen,1,10,False
B-20250807-0014,08/07/2025 12:31 PM,Shop B,Accessories,Beach Hat,3,15,True
C-20250807-0015,08/07/2025 12:32 PM,Shop C,Kids,Inflatable Ring,1,15,False
C-20250807-0016,08/07/2025 12:50 PM,Shop C,Clothing,Beach Shorts,3,30,True
A-20250807-0017,08/07/2025 12:56 PM,Shop A,Kids,Inflatable Ring,1,15,False
A-20250807-0018,08/07/2025 01:01 PM,Shop A,Skincare,Sunscreen,1,10,False
B-20250807-0019,08/07/2025 01:13 PM,Shop B,Beverages,Bottled Water,4,2,False
D-20250807-0020,08/07/2025 01:19 PM,Shop D,Souvenir,Florida Magnet,2,5,False
C-20250807-0021,08/07/2025 01:21 PM,Shop C,Skincare,Sunscreen,1,10,False
C-20250807-0022,08/07/2025 01:22 PM,Shop C,Clothing,Swimsuit,1,50,True
C-20250807-0023,08/07/2025 01:22 PM,Shop C,Beverages,Bottled Water,1,2,False
A-20250807-0024,08/07/2025 01:27 PM,Shop A,Accessories,Beach Hat,1,15,True
E-20250807-0025,08/07/2025 01:32 PM,Shop E,Accessories,Beach Hat,1,15,True
E-20250807-0026,08/07/2025 01:47 PM,Shop E,Souvenir,Florida Magnet,1,5,False
D-20250807-0027,08/07/2025 01:51 PM,Shop D,Accessories,Sunglasses,1,25,False
C-20250807-0028,08/07/2025 02:09 PM,Shop C,Souvenir,Florida Magnet,2,5,False
A-20250807-0029,08/07/2025 02:17 PM,Shop A,Souvenir,Florida Magnet,1,5,False
D-20250807-0030,08/07/2025 02:27 PM,Shop D,Outerwear,Light Jacket,1,60,False
A-20250807-0031,08/07/2025 02:33 PM,Shop A,Clothing,Swimsuit,1,50,False
A-20250807-0032,08/07/2025 02:36 PM,Shop A,Accessories,Sunglasses,1,25,False
D-20250807-0033,08/07/2025 02:36 PM,Shop D,Clothing,Beach Shorts,5,30,False
D-20250807-0034,08/07/2025 02:37 PM,Shop D,Accessories,Beach Bag,4,35,False
A-20250807-0035,08/07/2025 02:38 PM,Shop A,Accessories,Beach Bag,1,35,False
D-20250807-0036,08/07/2025 02:39 PM,Shop D,Accessories,Sunglasses,1,25,False
D-20250807-0037,08/07/2025 02:43 PM,Shop D,Skincare,Sunscreen,7,10,False
C-20250807-0038,08/07/2025 02:44 PM,Shop C,Beverages,Bottled Water,10,2,False
C-20250807-0039,08/07/2025 02:59 PM,Shop C,Footwear,Sandals,1,40,False
D-20250807-0040,08/07/2025 03:18 PM,Shop D,Clothing,T-Shirt,1,20,False
A-20250807-0041,08/07/2025 03:22 PM,Shop A,Accessories,Sunglasses,1,25,False
B-20250807-0042,08/07/2025 03:33 PM,Shop B,Skincare,Sunscreen,1,10,False
B-20250807-0043,08/07/2025 03:34 PM,Shop B,Beverages,Bottled Water,1,2,False
D-20250807-0044,08/07/2025 03:56 PM,Shop D,Accessories,Beach Hat,1,15,True
E-20250807-0045,08/07/2025 04:54 PM,Shop E,Clothing,Beach Shorts,1,30,False
B-20250807-0046,08/07/2025 04:59 PM,Shop B,Souvenir,Florida Magnet,1,5,False
E-20250807-0047,08/07/2025 04:59 PM,Shop E,Accessories,Sunglasses,1,25,False
E-20250807-0048,08/07/2025 06:27 PM,Shop E,Footwear,Sandals,1,40,False
B-20250807-0049,08/07/2025 06:48 PM,Shop B,Footwear,Sandals,1,40,False
A-20250807-0050,08/07/2025 06:50 PM,Shop A,Clothing,T-Shirt,4,20,False
A-20250807-0051,08/07/2025 07:30 PM,Shop A,Clothing,Beach Shorts,10,30,False
A-20250807-0052,08/07/2025 07:35 PM,Shop A,Accessories,Sunglasses,1,25,False
E-20250807-0053,08/07/2025 07:39 PM,Shop E,Skincare,Sunscreen,1,10,False
B-20250807-0054,08/07/2025 07:52 PM,Shop B,Accessories,Sunglasses,1,25,False
A-20250808-0001,08/08/2025 08:40 AM,Shop A,Beverages,Bottled Water,1,2,False
D-20250808-0002,08/08/2025 10:07 AM,Shop D,Clothing,Swimsuit,2,50,False
D-20250808-0003,08/08/2025 10:20 AM,Shop D,Skincare,Sunscreen,2,10,False
B-20250808-0004,08/08/2025 10:39 AM,Shop B,Beverages,Bottled Water,4,2,False
E-20250808-0005,08/08/2025 10:48 AM,Shop E,Clothing,Swimsuit,6,50,False
D-20250808-0006,08/08/2025 11:03 AM,Shop D,Accessories,Beach Bag,3,35,False
D-20250808-0007,08/08/2025 11:08 AM,Shop D,Footwear,Sandals,10,40,False
E-20250808-0008,08/08/2025 11:40 AM,Shop E,Accessories,Beach Hat,4,15,False
B-20250808-0009,08/08/2025 12:04 PM,Shop B,Kids,Inflatable Ring,3,15,False
C-20250808-0010,08/08/2025 12:47 PM,Shop C,Accessories,Beach Bag,1,35,True
D-20250808-0011,08/08/2025 01:14 PM,Shop D,Accessories,Sunglasses,4,25,False
C-20250808-0012,08/08/2025 01:31 PM,Shop C,Beverages,Bottled Water,1,2,False
A-20250808-0013,08/08/2025 01:48 PM,Shop A,Souvenir,Florida Magnet,2,5,False
C-20250808-0014,08/08/2025 02:39 PM,Shop C,Clothing,Beach Shorts,1,30,False
A-20250808-0015,08/08/2025 03:08 PM,Shop A,Clothing,Beach Shorts,3,30,False
B-20250808-0016,08/08/2025 05:42 PM,Shop B,Clothing,T-Shirt,6,20,False
B-20250808-0017,08/08/2025 05:49 PM,Shop B,Clothing,Swimsuit,2,50,False
B-20250808-0018,08/08/2025 07:27 PM,Shop B,Clothing,Beach Shorts,1,30,False
B-20250809-0001,08/09/2025 08:15 AM,Shop B,Footwear,Sandals,1,40,False
E-20250809-0002,08/09/2025 08:52 AM,Shop E,Clothing,Swimsuit,1,50,False
A-20250809-0003,08/09/2025 09:11 AM,Shop A,Clothing,Swimsuit,4,50,False
C-20250809-0004,08/09/2025 10:16 AM,Shop C,Souvenir,Florida Magnet,4,5,False
D-20250809-0005,08/09/2025 10:28 AM,Shop D,Beverages,Bottled Water,3,2,False
D-20250809-0006,08/09/2025 10:43 AM,Shop D,Kids,Inflatable Ring,3,15,False
A-20250809-0007,08/09/2025 10:54 AM,Shop A,Beverages,Bottled Water,4,2,False
B-20250809-0008,08/09/2025 11:11 AM,Shop B,Clothing,Beach Shorts,2,30,False
D-20250809-0009,08/09/2025 11:12 AM,Shop D,Skincare,Sunscreen,4,10,False
D-20250809-0010,08/09/2025 11:13 AM,Shop D,Beverages,Bottled Water,1,2,False
B-20250809-0011,08/09/2025 11:14 AM,Shop B,Accessories,Sunglasses,1,25,False
C-20250809-0012,08/09/2025 11:14 AM,Shop C,Skincare,Sunscreen,2,10,False
D-20250809-0013,08/09/2025 11:16 AM,Shop D,Clothing,Swimsuit,4,50,False
D-20250809-0014,08/09/2025 11:19 AM,Shop D,Accessories,Sunglasses,1,25,False
D-20250809-0015,08/09/2025 11:42 AM,Shop D,Accessories,Beach Hat,4,15,False
D-20250809-0016,08/09/2025 11:50 AM,Shop D,Accessories,Beach Bag,3,35,False
D-20250809-0017,08/09/2025 12:21 PM,Shop D,Souvenir,Florida Magnet,5,5,False
C-20250809-0018,08/09/2025 12:34 PM,Shop C,Clothing,Beach Shorts,5,30,False
A-20250809-0019,08/09/2025 12:37 PM,Shop A,Clothing,T-Shirt,4,20,False
A-20250809-0020,08/09/2025 12:40 PM,Shop A,Souvenir,Florida Magnet,2,5,False
D-20250809-0021,08/09/2025 12:45 PM,Shop D,Clothing,Beach Shorts,4,30,False
C-20250809-0022,08/09/2025 12:48 PM,Shop C,Kids,Inflatable Ring,10,15,False
C-20250809-0023,08/09/2025 12:59 PM,Shop C,Accessories,Beach Bag,3,35,False
D-20250809-0024,08/09/2025 01:01 PM,Shop D,Footwear,Sandals,8,40,False
C-20250809-0025,08/09/2025 01:32 PM,Shop C,Clothing,Swimsuit,4,50,False
C-20250809-0026,08/09/2025 01:45 PM,Shop C,Footwear,Sandals,4,40,True
E-20250809-0027,08/09/2025 01:53 PM,Shop E,Beverages,Bottled Water,9,2,False
E-20250809-0028,08/09/2025 01:54 PM,Shop E,Kids,Inflatable Ring,1,15,False
E-20250809-0029,08/09/2025 01:55 PM,Shop E,Skincare,Sunscreen,1,10,False
A-20250809-0030,08/09/2025 02:04 PM,Shop A,Clothing,Beach Shorts,3,30,False
B-20250809-0031,08/09/2025 02:06 PM,Shop B,Beverages,Bottled Water,1,2,False
A-20250809-0032,08/09/2025 02:08 PM,Shop A,Accessories,Sunglasses,1,25,False
A-20250809-0033,08/09/2025 02:24 PM,Shop A,Skincare,Sunscreen,4,10,False
C-20250809-0034,08/09/2025 02:26 PM,Shop C,Clothing,T-Shirt,5,20,False
C-20250809-0035,08/09/2025 02:30 PM,Shop C,Souvenir,Florida Magnet,1,5,False
C-20250809-0036,08/09/2025 02:32 PM,Shop C,Beverages,Bottled Water,4,2,False
D-20250809-0037,08/09/2025 02:34 PM,Shop D,Accessories,Sunglasses,2,25,False
B-20250809-0038,08/09/2025 03:12 PM,Shop B,Accessories,Sunglasses,2,25,False
A-20250809-0039,08/09/2025 03:15 PM,Shop A,Footwear,Sandals,3,40,False
A-20250809-0040,08/09/2025 03:16 PM,Shop A,Kids,Inflatable Ring,4,15,False
C-20250809-0041,08/09/2025 03:32 PM,Shop C,Accessories,Beach Hat,2,15,False
E-20250809-0042,08/09/2025 03:42 PM,Shop E,Skincare,Sunscreen,3,10,False
A-20250809-0043,08/09/2025 03:46 PM,Shop A,Accessories,Sunglasses,3,25,False
B-20250809-0044,08/09/2025 04:13 PM,Shop B,Accessories,Beach Bag,2,35,False
A-20250809-0045,08/09/2025 04:54 PM,Shop A,Accessories,Beach Bag,7,35,False
C-20250809-0046,08/09/2025 05:57 PM,Shop C,Accessories,Sunglasses,3,25,False
B-20250809-0047,08/09/2025 06:03 PM,Shop B,Clothing,T-Shirt,2,20,False
D-20250809-0048,08/09/2025 06:33 PM,Shop D,Clothing,T-Shirt,6,20,False
B-20250809-0049,08/09/2025 07:14 PM,Shop B,Clothing,Swimsuit,1,50,False
A-20250809-0050,08/09/2025 07:49 PM,Shop A,Accessories,Beach Hat,4,15,False
D-20250810-0001,08/10/2025 08:56 AM,Shop D,Beverages,Bottled Water,4,2,False
B-20250810-0002,08/10/2025 09:05 AM,Shop B,Footwear,Sandals,1,40,False
D-20250810-0003,08/10/2025 09:06 AM,Shop D,Clothing,T-Shirt,2,20,False
A-20250810-0004,08/10/2025 09:37 AM,Shop A,Clothing,T-Shirt,11,20,False
A-20250810-0005,08/10/2025 10:03 AM,Shop A,Accessories,Beach Bag,11,35,False
C-20250810-0006,08/10/2025 10:49 AM,Shop C,Souvenir,Florida Magnet,3,5,False
C-20250810-0007,08/10/2025 10:52 AM,Shop C,Accessories,Beach Bag,3,35,False
C-20250810-0008,08/10/2025 10:55 AM,Shop C,Accessories,Beach Hat,1,15,False
C-20250810-0009,08/10/2025 11:06 AM,Shop C,Beverages,Bottled Water,6,2,False
A-20250810-0010,08/10/2025 11:23 AM,Shop A,Clothing,Swimsuit,5,50,False
E-20250810-0011,08/10/2025 11:36 AM,Shop E,Footwear,Sandals,1,40,False
A-20250810-0012,08/10/2025 11:50 AM,Shop A,Souvenir,Florida Magnet,2,5,False
E-20250810-0013,08/10/2025 11:58 AM,Shop E,Accessories,Beach Hat,1,15,False
A-20250810-0014,08/10/2025 12:08 PM,Shop A,Accessories,Beach Hat,3,15,False
B-20250810-0015,08/10/2025 12:11 PM,Shop B,Kids,Inflatable Ring,1,15,False
C-20250810-0016,08/10/2025 12:14 PM,Shop C,Skincare,Sunscreen,3,10,False
C-20250810-0017,08/10/2025 12:17 PM,Shop C,Clothing,Beach Shorts,4,30,False
B-20250810-0018,08/10/2025 12:18 PM,Shop B,Beverages,Bottled Water,10,2,True
A-20250810-0019,08/10/2025 12:28 PM,Shop A,Accessories,Sunglasses,5,25,False
A-20250810-0020,08/10/2025 12:35 PM,Shop A,Clothing,Beach Shorts,3,30,False
C-20250810-0021,08/10/2025 12:40 PM,Shop C,Footwear,Sandals,6,40,False
C-20250810-0022,08/10/2025 12:43 PM,Shop C,Clothing,T-Shirt,3,20,False
D-20250810-0023,08/10/2025 12:45 PM,Shop D,Clothing,Beach Shorts,6,30,False
D-20250810-0024,08/10/2025 01:02 PM,Shop D,Accessories,Beach Bag,4,35,False
C-20250810-0025,08/10/2025 01:21 PM,Shop C,Accessories,Beach Hat,2,15,False
A-20250810-0026,08/10/2025 01:30 PM,Shop A,Beverages,Bottled Water,3,2,False
D-20250810-0027,08/10/2025 01:47 PM,Shop D,Skincare,Sunscreen,4,10,False
D-20250810-0028,08/10/2025 02:02 PM,Shop D,Souvenir,Florida Magnet,3,5,False
D-20250810-0029,08/10/2025 02:10 PM,Shop D,Clothing,Swimsuit,5,50,True
D-20250810-0030,08/10/2025 02:23 PM,Shop D,Kids,Inflatable Ring,3,15,False
C-20250810-0031,08/10/2025 03:31 PM,Shop C,Accessories,Sunglasses,6,25,True
A-20250810-0032,08/10/2025 03:32 PM,Shop A,Skincare,Sunscreen,2,10,False
A-20250810-0033,08/10/2025 03:33 PM,Shop A,Kids,Inflatable Ring,4,15,False
A-20250810-0034,08/10/2025 03:37 PM,Shop A,Beverages,Bottled Water,1,2,False
B-20250810-0035,08/10/2025 03:52 PM,Shop B,Clothing,T-Shirt,3,20,False
D-20250810-0036,08/10/2025 03:52 PM,Shop D,Accessories,Sunglasses,2,25,False
B-20250810-0037,08/10/2025 05:04 PM,Shop B,Clothing,Beach Shorts,6,30,False
D-20250810-0038,08/10/2025 05:09 PM,Shop D,Footwear,Sandals,4,40,False
E-20250810-0039,08/10/2025 05:20 PM,Shop E,Clothing,T-Shirt,2,20,False
D-20250810-0040,08/10/2025 05:28 PM,Shop D,Outerwear,Light Jacket,4,60,False
E-20250810-0041,08/10/2025 05:41 PM,Shop E,Kids,Inflatable Ring,10,15,False
C-20250810-0042,08/10/2025 06:15 PM,Shop C,Clothing,Swimsuit,3,50,False
B-20250810-0043,08/10/2025 06:17 PM,Shop B,Skincare,Sunscreen,2,10,False
A-20250810-0044,08/10/2025 06:22 PM,Shop A,Footwear,Sandals,4,40,False
C-20250810-0045,08/10/2025 06:27 PM,Shop C,Kids,Inflatable Ring,4,15,False
C-20250810-0046,08/10/2025 06:31 PM,Shop C,Skincare,Sunscreen,1,10,False
B-20250810-0047,08/10/2025 06:51 PM,Shop B,Clothing,Swimsuit,2,50,False
B-20250810-0048,08/10/2025 07:14 PM,Shop B,Accessories,Sunglasses,1,25,False
B-20250810-0049,08/10/2025 07:19 PM,Shop B,Accessories,Beach Hat,1,15,False
E-20250810-0050,08/10/2025 07:39 PM,Shop E,Skincare,Sunscreen,10,10,False
E-20250810-0051,08/10/2025 07:42 PM,Shop E,Beverages,Bottled Water,1,2,False
D-20250810-0052,08/10/2025 07:44 PM,Shop D,Accessories,Beach Hat,3,15,False
A-20250811-0001,08/11/2025 08:43 AM,Shop A,Accessories,Beach Hat,5,15,False
D-20250811-0002,08/11/2025 09:34 AM,Shop D,Beverages,Bottled Water,1,2,False
E-20250811-0003,08/11/2025 09:50 AM,Shop E,Clothing,Swimsuit,1,50,False
C-20250811-0004,08/11/2025 10:02 AM,Shop C,Skincare,Sunscreen,1,10,False
C-20250811-0005,08/11/2025 10:48 AM,Shop C,Accessories,Sunglasses,2,25,False
A-20250811-0006,08/11/2025 10:53 AM,Shop A,Accessories,Beach Bag,1,35,False
A-20250811-0007,08/11/2025 10:56 AM,Shop A,Accessories,Beach Hat,1,15,False
A-20250811-0008,08/11/2025 11:03 AM,Shop A,Clothing,Swimsuit,5,50,False
D-20250811-0009,08/11/2025 11:33 AM,Shop D,Skincare,Sunscreen,6,10,False
E-20250811-0010,08/11/2025 11:35 AM,Shop E,Accessories,Sunglasses,1,25,False
D-20250811-0011,08/11/2025 11:58 AM,Shop D,Souvenir,Florida Magnet,1,5,False
D-20250811-0012,08/11/2025 12:13 PM,Shop D,Clothing,Swimsuit,1,50,False
B-20250811-0013,08/11/2025 12:34 PM,Shop B,Clothing,Beach Shorts,3,30,False
A-20250811-0014,08/11/2025 12:39 PM,Shop A,Footwear,Sandals,1,40,False
D-20250811-0015,08/11/2025 01:03 PM,Shop D,Clothing,Beach Shorts,1,30,False
C-20250811-0016,08/11/2025 01:04 PM,Shop C,Clothing,Swimsuit,1,50,False
D-20250811-0017,08/11/2025 01:06 PM,Shop D,Accessories,Sunglasses,1,25,False
D-20250811-0018,08/11/2025 01:16 PM,Shop D,Accessories,Beach Bag,2,35,False
C-20250811-0019,08/11/2025 01:18 PM,Shop C,Souvenir,Florida Magnet,1,5,False
D-20250811-0020,08/11/2025 01:20 PM,Shop D,Accessories,Beach Hat,1,15,False
A-20250811-0021,08/11/2025 01:21 PM,Shop A,Accessories,Sunglasses,1,25,False
A-20250811-0022,08/11/2025 01:31 PM,Shop A,Clothing,Beach Shorts,2,30,False
A-20250811-0023,08/11/2025 01:48 PM,Shop A,Souvenir,Florida Magnet,7,5,False
C-20250811-0024,08/11/2025 02:06 PM,Shop C,Footwear,Sandals,1,40,False
C-20250811-0025,08/11/2025 02:25 PM,Shop C,Beverages,Bottled Water,1,2,False
D-20250811-0026,08/11/2025 02:36 PM,Shop D,Accessories,Sunglasses,1,25,False
D-20250811-0027,08/11/2025 02:37 PM,Shop D,Accessories,Beach Hat,1,15,False
D-20250811-0028,08/11/2025 03:10 PM,Shop D,Kids,Inflatable Ring,1,15,False
B-20250811-0029,08/11/2025 03:13 PM,Shop B,Clothing,T-Shirt,1,20,False
B-20250811-0030,08/11/2025 03:34 PM,Shop B,Skincare,Sunscreen,1,10,False
C-20250811-0031,08/11/2025 03:36 PM,Shop C,Kids,Inflatable Ring,2,15,False
A-20250811-0032,08/11/2025 03:43 PM,Shop A,Skincare,Sunscreen,1,10,False
A-20250811-0033,08/11/2025 03:53 PM,Shop A,Kids,Inflatable Ring,10,15,False
C-20250811-0034,08/11/2025 03:54 PM,Shop C,Accessories,Beach Hat,1,15,True
A-20250811-0035,08/11/2025 03:57 PM,Shop A,Skincare,Sunscreen,1,10,False
C-20250811-0036,08/11/2025 03:57 PM,Shop C,Clothing,Beach Shorts,4,30,False
A-20250811-0037,08/11/2025 04:12 PM,Shop A,Beverages,Bottled Water,2,2,False
B-20250811-0038,08/11/2025 04:32 PM,Shop B,Clothing,Swimsuit,1,50,False
E-20250811-0039,08/11/2025 04:38 PM,Shop E,Souvenir,Florida Magnet,1,5,False
D-20250811-0040,08/11/2025 04:42 PM,Shop D,Clothing,T-Shirt,2,20,False
D-20250811-0041,08/11/2025 05:32 PM,Shop D,Footwear,Sandals,1,40,False
B-20250811-0042,08/11/2025 05:41 PM,Shop B,Footwear,Sandals,1,40,False
D-20250811-0043,08/11/2025 07:03 PM,Shop D,Accessories,Beach Hat,1,15,False
E-20250811-0044,08/11/2025 07:39 PM,Shop E,Skincare,Sunscreen,10,10,False
E-20250811-0045,08/11/2025 07:40 PM,Shop E,Beverages,Bottled Water,1,2,False
A-20250811-0046,08/11/2025 07:42 PM,Shop A,Clothing,T-Shirt,2,20,True
B-20250811-0047,08/11/2025 07:54 PM,Shop B,Beverages,Bottled Water,1,2,False
E-20250812-0001,08/12/2025 08:49 AM,Shop E,Footwear,Sandals,1,40,False
B-20250812-0002,08/12/2025 09:19 AM,Shop B,Accessories,Sunglasses,1,25,False
D-20250812-0003,08/12/2025 09:42 AM,Shop D,Souvenir,Florida Magnet,1,5,False
D-20250812-0004,08/12/2025 10:23 AM,Shop D,Footwear,Sandals,2,40,False
A-20250812-0005,08/12/2025 11:20 AM,Shop A,Clothing,Beach Shorts,1,30,False
A-20250812-0006,08/12/2025 11:25 AM,Shop A,Accessories,Sunglasses,1,25,False
D-20250812-0007,08/12/2025 11:34 AM,Shop D,Beverages,Bottled Water,2,2,False
C-20250812-0008,08/12/2025 12:04 PM,Shop C,Skincare,Sunscreen,1,10,False
D-20250812-0009,08/12/2025 01:39 PM,Shop D,Clothing,T-Shirt,3,20,False
E-20250812-0010,08/12/2025 01:55 PM,Shop E,Beverages,Bottled Water,2,2,False
A-20250812-0011,08/12/2025 02:10 PM,Shop A,Kids,Inflatable Ring,1,15,False
A-20250812-0012,08/12/2025 03:34 PM,Shop A,Clothing,T-Shirt,1,20,False
D-20250812-0013,08/12/2025 03:57 PM,Shop D,Clothing,Beach Shorts,3,30,False
D-20250812-0014,08/12/2025 03:58 PM,Shop D,Skincare,Sunscreen,1,10,False
D-20250812-0015,08/12/2025 03:59 PM,Shop D,Accessories,Sunglasses,1,25,False
D-20250812-0016,08/12/2025 04:03 PM,Shop D,Beverages,Bottled Water,1,2,False
B-20250812-0017,08/12/2025 05:25 PM,Shop B,Kids,Inflatable Ring,2,15,False
B-20250812-0018,08/12/2025 07:41 PM,Shop B,Clothing,Beach Shorts,2,30,False
A-20250813-0001,08/13/2025 08:15 AM,Shop A,Accessories,Sunglasses,2,25,False
A-20250813-0002,08/13/2025 08:17 AM,Shop A,Accessories,Beach Hat,1,15,False
